,Unnamed: 0,Date,Name,Place,URL,min_temp,max_temp,uv_index,weather_desc
27,27,sam. 28.08.1999,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/1999/zkb/affoltern,,,,
28,28,sam. 21.08.1999,Stadtlauf Biel,Biel/Bienne,http://services.datasport.com/1999/lauf/bielcity,,,,
29,29,sam. 21.08.1999,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/1999/lauf/inferno,,,,
30,30,ven. 20.08.1999,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/1999/lauf/defi,,,,
31,31,dim. 08.08.1999,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/1999/lauf/zinal,,,,
32,32,dim. 01.08.1999,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/1999/lauf/thyon,,,,
33,33,dim. 26.09.1999,Madetswiler Geländelauf,Madetswil,http://services.datasport.com/1999/lauf/madetswil,,,,
34,34,sam. 25.09.1999,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/1999/lauf/altstaeter,,,,
35,35,dim. 19.09.1999,"Course en fôret, Romont",Romont FR,http://services.datasport.com/1999/lauf/romont,,,,
36,36,sam. 18.09.1999,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/1999/lauf/Greifenseelauf,,,,
37,37,sam. 18.09.1999,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/1999/lauf/burgdorf,,,,
38,38,dim. 12.09.1999,Sommer-Gommerlauf,Münster VS,http://services.datasport.com/1999/lauf/gommer,,,,
39,39,sam. 11.09.1999,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/1999/lauf/muensingen,,,,
40,40,sam. 11.09.1999,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/1999/lauf/gallen,,,,
41,41,dim. 05.09.1999,Zolliker Berglauf,Zollikon,http://services.datasport.com/1999/lauf/zolikerberg,,,,
42,42,dim. 05.09.1999,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/1999/zkb/panorama,,,,
43,43,sam. 04.09.1999,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/1999/lauf/jungfrau,,,,
44,44,dim. 31.10.1999,"Course d automne des Dames, Bex",Bex,http://services.datasport.com/1999/lauf/bex,,,,
45,45,dim. 31.10.1999,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/1999/lauf/baden,,,,
46,46,dim. 24.10.1999,Lausanne Marathon,Lausanne,http://services.datasport.com/1999/lauf/lamara,,,,
47,47,sam. 23.10.1999,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/1999/zkb/uetliberg,,,,
48,48,dim. 17.10.1999,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/1999/lauf/brienzer,,,,
49,49,dim. 17.10.1999,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/1999/lauf/schloss,,,,
50,50,sam. 16.10.1999,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/1999/lauf/hallwil,,,,
51,51,dim. 10.10.1999,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/1999/zkb/pfaeffikersee,,,,
52,52,sam. 09.10.1999,Stadtlauf Laufenburg,Laufenburg,http://services.datasport.com/1999/lauf/laufenburg,,,,
53,53,dim. 03.10.1999,Morat-Fribourg,Murten,http://services.datasport.com/1999/lauf/morat/rangliste,,,,
54,54,sam. 27.11.1999,Basler Stadtlauf,Basel,http://services.datasport.com/1999/lauf/basel,,,,
55,55,sam. 20.11.1999,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/1999/lauf/langenthal,,,,
56,56,dim. 14.11.1999,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/1999/lauf/tenero,,,,
57,57,sam. 13.11.1999,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/1999/lauf/glarus,,,,
58,58,sam. 13.11.1999,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/1999/lauf/kyburg,,,,
59,59,dim. 07.11.1999,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/1999/lauf/wallisellen,,,,
60,60,dim. 07.11.1999,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/1999/lauf/gurten,,,,
61,61,ven. 31.12.1999,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/1999/lauf/gippingen,,,,
62,62,dim. 12.12.1999,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/1999/lauf/steinhlzli,,,,
63,63,sam. 11.12.1999,Course Titzé de noël Sion,Sion,http://services.datasport.com/1999/lauf/sion,,,,
64,64,sam. 04.12.1999,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/1999/lauf/escalade,,,,
65,65,sam. 04.12.1999,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/1999/lauf/gossau,,,,
66,66,sam. 08.01.2000,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2000/zkb/zhneujahr,,,,
67,67,sam. 25.03.2000,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2000/zkb/maennedorf,,,,
68,68,sam. 18.03.2000,Kerzerslauf,Kerzers,http://services.datasport.com/2000/lauf/kerzers,,,,
69,69,sam. 29.04.2000,20km de Lausanne,Lausanne,http://services.datasport.com/2000/lauf/km20,,,,
70,70,sam. 29.04.2000,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2000/lauf/kehrsatz,,,,
71,71,mer. 26.04.2000,BCN Tour St. Aubin,Chézard-St-Martin,http://services.datasport.com/2000/lauf/tdcn,,,,
72,72,lun. 24.04.2000,"Osterlauf, Muri",Muri AG,http://services.datasport.com/2000/lauf/muri,,,,
73,73,lun. 24.04.2000,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2000/lauf/blenio,,,,
74,74,sam. 22.04.2000,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2000/lauf/eiken,,,,
75,75,mer. 19.04.2000,BCN Tour Le Landeron,Colombier NE,http://services.datasport.com/2000/lauf/tdcn,,,,
76,76,sam. 15.04.2000,Schwyzer Halbmarathon,Schwyz,http://services.datasport.com/2000/lauf/schwyz,,,,
77,77,sam. 15.04.2000,Zumiker-Lauf,Zumikon,http://services.datasport.com/2000/zkb/zumiker,,,,
78,78,sam. 08.04.2000,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2000/zkb/gpduebendorf,,,,
79,79,dim. 28.05.2000,Erlenbacher Frauenlauf,Erlenbach ZH,http://services.datasport.com/2000/lauf/erlenbach,,,,
80,80,dim. 28.05.2000,Winterthur Marathon,Winterthur,http://services.datasport.com/2000/lauf/winterthur,,,,
81,81,sam. 27.05.2000,Thuner Langstreckenlauf,Thun,http://services.datasport.com/2000/lauf/langthun,,,,
82,82,mer. 24.05.2000,BCN Tour Neuchâtel,Neuchâtel,http://services.datasport.com/2000/lauf/tdcn,,,,
83,83,sam. 20.05.2000,Lenzburger Stadtlauf,Lenzburg,http://services.datasport.com/2000/lauf/lenzburg,,,,
84,84,mer. 17.05.2000,BCN Tour La Sagne,Couvet,http://services.datasport.com/2000/lauf/tdcn,,,,
85,85,ven. 12.05.2000,Churer Lauf Parade,Chur,http://services.datasport.com/2000/lauf/chur,,,,
86,86,mer. 10.05.2000,BCN Tour Dombresson,La Chaux-de-Fonds,http://services.datasport.com/2000/lauf/tdcn,,,,
87,87,dim. 07.05.2000,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2000/waffenlauf/Wiedlisbach,,,,
88,88,sam. 06.05.2000,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2000/lauf/luzern,,,,
89,89,mer. 03.05.2000,BCN Tour Noiraigue,Les Ponts-de-Martel,http://services.datasport.com/2000/lauf/tdcn,,,,
90,90,mar. 27.06.2000,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2000/lauf/toess,,,,
91,91,sam. 24.06.2000,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2000/zkb/wyland,,,,
92,92,dim. 18.06.2000,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2000/lauf/frauenlauf,,,,
93,93,sam. 17.06.2000,"Sihlwaldlauf, Langnau a.A.",Langnau am Albis,http://services.datasport.com/2000/zkb/sihlwald,,,,
94,94,ven. 16.06.2000,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2000/lauf/biel,,,,
95,95,sam. 10.06.2000,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2000/lauf/wohlen,,,,
96,96,dim. 04.06.2000,Appenzell-Schwägalp-Classic,Appenzell,http://services.datasport.com/2000/velo/appen,,,,
97,97,sam. 03.06.2000,Grüninger Volkslauf,Grüningen,http://services.datasport.com/2000/lauf/gruninger,,,,
98,98,jeu. 01.06.2000,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2000/zkb/flughafen,,,,
99,99,dim. 23.07.2000,Adelbodenlauf,Adelboden,http://services.datasport.com/2000/lauf/adelboden,,,,
100,100,sam. 22.07.2000,Davoser Nachtlauf,Davos Platz,http://services.datasport.com/2000/lauf/nachtlau,,,,
101,101,dim. 27.08.2000,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2000/lauf/thunstadt,,,,
102,102,dim. 27.08.2000,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2000/lauf/engadin,,,,
103,103,sam. 26.08.2000,Stadtlauf Biel,Biel/Bienne,http://services.datasport.com/2000/lauf/bielcity,,,,
104,104,sam. 19.08.2000,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2000/lauf/inferno,,,,
105,105,ven. 18.08.2000,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/2000/lauf/defi,,,,
106,106,dim. 13.08.2000,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2000/lauf/zinal,,,,
107,107,dim. 06.08.2000,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2000/lauf/thyon,,,,
108,108,dim. 24.09.2000,Madetswiler Geländelauf,Madetswil,http://services.datasport.com/2000/lauf/madetswil,,,,
109,109,sam. 23.09.2000,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2000/zkb/winterthur,,,,
110,110,sam. 23.09.2000,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2000/lauf/altstaeter,,,,
111,111,sam. 23.09.2000,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2000/lauf/burgdorf,,,,
112,112,dim. 17.09.2000,"Course en fôret, Romont",Romont FR,http://services.datasport.com/2000/lauf/romont,,,,
113,113,sam. 16.09.2000,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2000/lauf/Greifenseelauf,,,,
114,114,dim. 10.09.2000,Sommer-Gommerlauf,Münster VS,http://services.datasport.com/2000/lauf/gommer,,,,
115,115,sam. 09.09.2000,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2000/lauf/gallen,,,,
116,116,sam. 09.09.2000,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2000/lauf/muensingen,,,,
117,117,sam. 09.09.2000,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2000/zkb/affoltern,,,,
118,118,dim. 03.09.2000,Zolliker Berglauf,Zollikon,http://services.datasport.com/2000/lauf/zolikerberg,,,,
119,119,dim. 03.09.2000,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2000/zkb/panorama,,,,
120,120,sam. 02.09.2000,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2000/lauf/jungfrau,,,,
121,121,dim. 29.10.2000,"Course d automne des Dames, Bex",Bex,http://services.datasport.com/2000/lauf/bex,,,,
122,122,dim. 22.10.2000,Lausanne Marathon,Lausanne,http://services.datasport.com/2000/lauf/lamara,,,,
123,123,sam. 21.10.2000,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2000/zkb/uetliberg,,,,
124,124,dim. 15.10.2000,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2000/lauf/brienzer,,,,
125,125,dim. 15.10.2000,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2000/lauf/schloss,,,,
126,126,sam. 14.10.2000,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2000/lauf/hallwil,,,,
127,127,dim. 08.10.2000,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2000/zkb/pfaeffikersee,,,,
128,128,sam. 07.10.2000,Stadtlauf Laufenburg,Laufenburg,http://services.datasport.com/2000/lauf/laufenburg,,,,
129,129,dim. 01.10.2000,Morat-Fribourg,Murten,http://services.datasport.com/2000/lauf/morat,,,,
130,130,sam. 25.11.2000,Basler Stadtlauf,Basel,http://services.datasport.com/2000/lauf/basel,,,,
131,131,sam. 18.11.2000,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2000/lauf/langenthal,,,,
132,132,dim. 12.11.2000,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2000/lauf/tenero,,,,
133,133,sam. 11.11.2000,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2000/lauf/glarus,,,,
134,134,sam. 11.11.2000,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2000/lauf/kyburg,,,,
135,135,dim. 05.11.2000,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2000/lauf/wallisellen,,,,
136,136,dim. 05.11.2000,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2000/lauf/gurten,,,,
137,137,dim. 31.12.2000,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2000/lauf/gippingen,,,,
138,138,dim. 10.12.2000,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2000/lauf/steinhlzli,,,,
139,139,sam. 09.12.2000,Course Titzé de noël Sion,Sion,http://services.datasport.com/2000/lauf/sion,,,,
140,140,sam. 02.12.2000,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2000/lauf/escalade,,,,
141,141,sam. 02.12.2000,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2000/lauf/gossau,,,,
142,142,sam. 13.01.2001,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2001/zkb/zhneujahr,,,,
143,143,sam. 31.03.2001,Zumiker-Lauf,Zumikon,http://services.datasport.com/2001/zkb/zumiker,,,,
144,144,sam. 24.03.2001,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2001/lauf/baden,,,,
145,145,sam. 24.03.2001,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2001/zkb/maennedorf,,,,
146,146,sam. 17.03.2001,Kerzerslauf,Kerzers,http://services.datasport.com/2001/lauf/kerzers,,,,
147,147,sam. 03.03.2001,"Cross SM 2001, Bern",Bern,http://services.datasport.com/2001/lauf/cross-sm,,,,
148,148,sam. 28.04.2001,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2001/lauf/luzern,,,,
149,149,sam. 28.04.2001,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2001/lauf/kehrsatz,,,,
150,150,mer. 25.04.2001,BCN Tour Savagnier,Chézard-St-Martin,http://services.datasport.com/2001/lauf/tdcn/etape2,,,,
151,151,mer. 18.04.2001,BCN Tour Marin,Colombier NE,http://services.datasport.com/2001/lauf/tdcn/etape1,,,,
152,152,lun. 16.04.2001,"Osterlauf, Muri",Muri AG,http://services.datasport.com/2001/lauf/muri,,,,
153,153,lun. 16.04.2001,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2001/lauf/blenio,,,,
154,154,sam. 14.04.2001,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2001/lauf/eiken,,,,
155,155,sam. 07.04.2001,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2001/zkb/gpduebendorf,,,,
156,156,sam. 26.05.2001,Thuner Langstreckenlauf,Thun,http://services.datasport.com/2001/lauf/langthun,,,,
157,157,jeu. 24.05.2001,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2001/zkb/flughafen,,,,
158,158,mer. 23.05.2001,BCN Tour Corcelles,Neuchâtel,http://services.datasport.com/2001/lauf/tdcn/etape6,,,,
159,159,dim. 20.05.2001,Winterthur Marathon,Winterthur,http://services.datasport.com/2001/lauf/winterthur,,,,
160,160,sam. 19.05.2001,Lenzburger Stadtlauf,Lenzburg,http://services.datasport.com/2001/lauf/lenzburg,,,,
161,161,mer. 16.05.2001,BCN Tour Les Ponts-de-Martel,Couvet,http://services.datasport.com/2001/lauf/tdcn/etape5,,,,
162,162,mer. 09.05.2001,BCN Tour Cully,La Chaux-de-Fonds,http://services.datasport.com/2001/lauf/tdcn/etape4,,,,
163,163,dim. 06.05.2001,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2001/waffenlauf/wiedlisbach,,,,
164,164,sam. 05.05.2001,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2001/zkb/winterthur,,,,
165,165,mer. 02.05.2001,BCN Tour Le Sentier,Les Ponts-de-Martel,http://services.datasport.com/2001/lauf/tdcn/etape3,,,,
166,166,sam. 30.06.2001,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2001/lauf/sempach,,,,
167,167,mar. 26.06.2001,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2001/lauf/toess,,,,
168,168,dim. 24.06.2001,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2001/lauf/montreux,,,,
169,169,sam. 23.06.2001,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2001/zkb/wyland,,,,
170,170,dim. 10.06.2001,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2001/lauf/frauenlauf,,,,
171,171,sam. 09.06.2001,"Sihlwaldlauf, Langnau a.A.",Langnau am Albis,http://services.datasport.com/2001/zkb/sihlwald,,,,
172,172,sam. 09.06.2001,20km de Lausanne,Lausanne,http://services.datasport.com/2001/lauf/km20,,,,
173,173,ven. 08.06.2001,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2001/lauf/biel,,,,
174,174,ven. 08.06.2001,Churer Lauf Parade,Chur,http://services.datasport.com/2001/lauf/chur,,,,
175,175,sam. 02.06.2001,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2001/lauf/wohlen,,,,
176,176,dim. 29.07.2001,Züri Meitli & Buebe-Lauf,Zürich,http://services.datasport.com/2001/lauf/zuerimeitli,,,,
177,177,dim. 22.07.2001,Adelbodenlauf,Adelboden,http://services.datasport.com/2001/lauf/adelboden,,,,
178,178,sam. 21.07.2001,Davoser Nachtlauf,Davos Platz,http://services.datasport.com/2001/lauf/nachtlauf,,,,
179,179,ven. 31.08.2001,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2001/lauf/jmprolog,,,,
180,180,dim. 26.08.2001,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2001/lauf/engadin,,,,
181,181,dim. 26.08.2001,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2001/lauf/thunstadt,,,,
182,182,ven. 24.08.2001,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/2001/lauf/defi,,,,
183,183,dim. 19.08.2001,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2001/lauf/matterhorn,,,,
184,184,sam. 18.08.2001,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2001/lauf/inferno,,,,
185,185,dim. 12.08.2001,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2001/lauf/zinal,,,,
186,186,dim. 05.08.2001,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2001/lauf/thyon,,,,
187,187,dim. 30.09.2001,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2001/zkb/pfaeffiker,,,,
188,188,sam. 22.09.2001,Stadtlauf Biel,Biel/Bienne,http://services.datasport.com/2001/lauf/bielcity,,,,
189,189,sam. 22.09.2001,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2001/lauf/Greifenseelauf,,,,
190,190,sam. 22.09.2001,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2001/lauf/altstaeter,,,,
191,191,dim. 16.09.2001,"Course en fôret, Romont",Romont FR,http://services.datasport.com/2001/lauf/romont,,,,
192,192,sam. 15.09.2001,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2001/lauf/burgdorf,,,,
193,193,sam. 15.09.2001,Herbstlauf Muri AG,Muri AG,http://services.datasport.com/2001/lauf/herbstlauf,,,,
194,194,dim. 09.09.2001,Sommer-Gommerlauf,Münster VS,http://services.datasport.com/2001/lauf/gommer,,,,
195,195,sam. 08.09.2001,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2001/lauf/gallen,,,,
196,196,sam. 08.09.2001,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2001/lauf/muensingen,,,,
197,197,sam. 08.09.2001,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2001/zkb/affoltern,,,,
198,198,dim. 02.09.2001,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2001/zkb/panorama,,,,
199,199,sam. 01.09.2001,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2001/lauf/jungfrau,,,,
200,200,dim. 21.10.2001,Lausanne Marathon,Lausanne,http://services.datasport.com/2001/lauf/lamara,,,,
201,201,sam. 20.10.2001,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2001/zkb/uetliberg,,,,
202,202,dim. 14.10.2001,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2001/lauf/brienzer,,,,
203,203,dim. 14.10.2001,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2001/lauf/schloss,,,,
204,204,sam. 13.10.2001,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2001/lauf/hallwil,,,,
205,205,dim. 07.10.2001,Morat-Fribourg,Murten,http://services.datasport.com/2001/lauf/morat,,,,
206,206,sam. 24.11.2001,Basler Stadtlauf,Basel,http://services.datasport.com/2001/lauf/basel,,,,
207,207,dim. 18.11.2001,Frauenfelder,Frauenfeld,http://services.datasport.com/2001/waffenlauf/frauenfeld,,,,
208,208,sam. 17.11.2001,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2001/lauf/langenthal,,,,
209,209,dim. 11.11.2001,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2001/lauf/tenero,,,,
210,210,sam. 10.11.2001,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2001/lauf/glarus,,,,
211,211,sam. 10.11.2001,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2001/lauf/kyburg,,,,
212,212,dim. 04.11.2001,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2001/lauf/wallisellen,,,,
213,213,dim. 04.11.2001,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2001/lauf/gurten,,,,
214,214,lun. 31.12.2001,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2001/lauf/gippingen,,,,
215,215,dim. 16.12.2001,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2001/lauf/silvester,,,,
216,216,sam. 15.12.2001,Course Titzé de noël Sion,Sion,http://services.datasport.com/2001/lauf/sion,,,,
217,217,dim. 02.12.2001,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2001/lauf/steinhlzli,,,,
218,218,sam. 01.12.2001,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2001/lauf/escalade,,,,
219,219,sam. 01.12.2001,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2001/lauf/gossau,,,,
220,220,sam. 12.01.2002,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2002/zkb/zhneujahr,,,,
221,221,sam. 23.02.2002,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2002/lauf/reuss,,,,
222,222,sam. 30.03.2002,Halbmarathon SM Brittnau,Brittnau,http://services.datasport.com/2002/lauf/brittnau,,,,
223,223,sam. 30.03.2002,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2002/lauf/eiken,,,,
224,224,sam. 23.03.2002,100 km Rollstuhlrennen  A5,Solothurn,http://services.datasport.com/2002/diverse/RollstuhlA5,,,,
225,225,sam. 23.03.2002,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2002/lauf/baden,,,,
226,226,sam. 23.03.2002,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2002/zkb/maennedorf,,,,
227,227,sam. 16.03.2002,Kerzerslauf,Kerzers,http://services.datasport.com/2002/lauf/kerzers,,,,
228,228,sam. 02.03.2002,"Cross SM 2002, Affoltern a.A.",Affoltern am Albis,http://services.datasport.com/2002/lauf/cross-sm,,,,
229,229,sam. 27.04.2002,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2002/lauf/luzern,,,,
230,230,sam. 27.04.2002,20km de Lausanne,Lausanne,http://services.datasport.com/2002/lauf/km20,,,,
231,231,sam. 27.04.2002,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2002/lauf/kehrsatz,,,,
232,232,mer. 24.04.2002,BCN Tour Corcelles,Chézard-St-Martin,http://services.datasport.com/2002/lauf/tdcn/etape2,,,,
233,233,mer. 17.04.2002,BCN Tour Le Landeron,Colombier NE,http://services.datasport.com/2002/lauf/tdcn/etape1,,,,
234,234,sam. 13.04.2002,Zumiker-Lauf,Zumikon,http://services.datasport.com/2002/zkb/zumiker,,,,
235,235,sam. 06.04.2002,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2002/zkb/gpduebendorf,,,,
236,236,lun. 01.04.2002,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2002/lauf/blenio,,,,
237,237,dim. 26.05.2002,Winterthur Marathon,Winterthur,http://services.datasport.com/2002/lauf/winterthur,,,,
238,238,sam. 25.05.2002,Thuner Langstreckenlauf,Thun,http://services.datasport.com/2002/lauf/langthun,,,,
239,239,sam. 25.05.2002,Lenzburger Stadtlauf,Lenzburg,http://services.datasport.com/2002/lauf/lenzburg,,,,
240,240,mer. 22.05.2002,BCN Tour Couvet,Neuchâtel,http://services.datasport.com/2002/lauf/tdcn/etape6,,,,
241,241,sam. 18.05.2002,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2002/lauf/wohlen,,,,
242,242,mer. 15.05.2002,BCN Tour La Chaux-de-Fonds,Couvet,http://services.datasport.com/2002/lauf/tdcn/etape5,,,,
243,243,jeu. 09.05.2002,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2002/zkb/flughafen,,,,
244,244,mer. 08.05.2002,BCN Tour La Brévine,La Chaux-de-Fonds,http://services.datasport.com/2002/lauf/tdcn/etape4,,,,
245,245,dim. 05.05.2002,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2002/waffenlauf/WL05,,,,
246,246,sam. 04.05.2002,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2002/zkb/winterthur,,,,
247,247,mer. 01.05.2002,BCN Tour Cernier,Les Ponts-de-Martel,http://services.datasport.com/2002/lauf/tdcn/etape3,,,,
