,date,name,location,url,min_temp,max_temp,uv_index,weather_desc,latitude,longitude,weekday,day,month,year
172,sam. 09.06.2001,20km de Lausanne,Lausanne,http://services.datasport.com/2001/lauf/km20,,,,,46.5196535,6.6322734,saturday,9,6,2001
173,ven. 08.06.2001,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2001/lauf/biel,,,,,47.1367785,7.2467909,friday,8,6,2001
174,ven. 08.06.2001,Churer Lauf Parade,Chur,http://services.datasport.com/2001/lauf/chur,,,,,46.8507835,9.5319859,friday,8,6,2001
175,sam. 02.06.2001,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2001/lauf/wohlen,,,,,47.3493653,8.2768762,saturday,2,6,2001
176,dim. 29.07.2001,Züri Meitli & Buebe-Lauf,Zürich,http://services.datasport.com/2001/lauf/zuerimeitli,,,,,47.3768866,8.541694,sunday,29,7,2001
177,dim. 22.07.2001,Adelbodenlauf,Adelboden,http://services.datasport.com/2001/lauf/adelboden,,,,,,,sunday,22,7,2001
178,sam. 21.07.2001,Davoser Nachtlauf,Davos Platz,http://services.datasport.com/2001/lauf/nachtlauf,,,,,,,saturday,21,7,2001
179,ven. 31.08.2001,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2001/lauf/jmprolog,,,,,,,friday,31,8,2001
180,dim. 26.08.2001,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2001/lauf/engadin,,,,,,,sunday,26,8,2001
181,dim. 26.08.2001,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2001/lauf/thunstadt,,,,,46.7579868,7.6279881,sunday,26,8,2001
182,ven. 24.08.2001,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/2001/lauf/defi,,,,,46.9262933,6.6324944,friday,24,8,2001
183,dim. 19.08.2001,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2001/lauf/matterhorn,,,,,,,sunday,19,8,2001
184,sam. 18.08.2001,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2001/lauf/inferno,,,,,,,saturday,18,8,2001
185,dim. 12.08.2001,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2001/lauf/zinal,,,,,46.29413110000001,7.533536199999999,sunday,12,8,2001
186,dim. 05.08.2001,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2001/lauf/thyon,,,,,,,sunday,5,8,2001
187,dim. 30.09.2001,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2001/zkb/pfaeffiker,,,,,,,sunday,30,9,2001
188,sam. 22.09.2001,Stadtlauf Biel,Biel/Bienne,http://services.datasport.com/2001/lauf/bielcity,,,,,47.1367785,7.2467909,saturday,22,9,2001
189,sam. 22.09.2001,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2001/lauf/Greifenseelauf,,,,,47.3482747,8.717873899999999,saturday,22,9,2001
190,sam. 22.09.2001,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2001/lauf/altstaeter,,,,,,,saturday,22,9,2001
191,dim. 16.09.2001,"Course en fôret, Romont",Romont FR,http://services.datasport.com/2001/lauf/romont,,,,,46.691887,6.9118086,sunday,16,9,2001
192,sam. 15.09.2001,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2001/lauf/burgdorf,,,,,45.277123,-115.9129022,saturday,15,9,2001
193,sam. 15.09.2001,Herbstlauf Muri AG,Muri AG,http://services.datasport.com/2001/lauf/herbstlauf,,,,,,,saturday,15,9,2001
194,dim. 09.09.2001,Sommer-Gommerlauf,Münster VS,http://services.datasport.com/2001/lauf/gommer,,,,,,,sunday,9,9,2001
195,sam. 08.09.2001,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2001/lauf/gallen,,,,,47.4244818,9.3767173,saturday,8,9,2001
196,sam. 08.09.2001,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2001/lauf/muensingen,,,,,46.8746813,7.5627528,saturday,8,9,2001
197,sam. 08.09.2001,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2001/zkb/affoltern,,,,,47.2795081,8.4540083,saturday,8,9,2001
198,dim. 02.09.2001,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2001/zkb/panorama,,,,,,,sunday,2,9,2001
199,sam. 01.09.2001,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2001/lauf/jungfrau,,,,,,,saturday,1,9,2001
200,dim. 21.10.2001,Lausanne Marathon,Lausanne,http://services.datasport.com/2001/lauf/lamara,,,,,46.5196535,6.6322734,sunday,21,10,2001
201,sam. 20.10.2001,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2001/zkb/uetliberg,,,,,47.3768866,8.541694,saturday,20,10,2001
202,dim. 14.10.2001,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2001/lauf/brienzer,,,,,,,sunday,14,10,2001
203,dim. 14.10.2001,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2001/lauf/schloss,,,,,47.2266239,8.818437399999999,sunday,14,10,2001
204,sam. 13.10.2001,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2001/lauf/hallwil,,,,,,,saturday,13,10,2001
205,dim. 07.10.2001,Morat-Fribourg,Murten,http://services.datasport.com/2001/lauf/morat,,,,,46.92922110000001,7.120184,sunday,7,10,2001
206,sam. 24.11.2001,Basler Stadtlauf,Basel,http://services.datasport.com/2001/lauf/basel,,,,,47.5595986,7.5885761,saturday,24,11,2001
207,dim. 18.11.2001,Frauenfelder,Frauenfeld,http://services.datasport.com/2001/waffenlauf/frauenfeld,,,,,,,sunday,18,11,2001
208,sam. 17.11.2001,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2001/lauf/langenthal,,,,,47.2120786,7.790562299999999,saturday,17,11,2001
209,dim. 11.11.2001,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2001/lauf/tenero,,,,,,,sunday,11,11,2001
210,sam. 10.11.2001,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2001/lauf/glarus,,,,,,,saturday,10,11,2001
211,sam. 10.11.2001,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2001/lauf/kyburg,,,,,,,saturday,10,11,2001
212,dim. 04.11.2001,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2001/lauf/wallisellen,,,,,,,sunday,4,11,2001
213,dim. 04.11.2001,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2001/lauf/gurten,,,,,46.92901639999999,7.448973199999999,sunday,4,11,2001
214,lun. 31.12.2001,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2001/lauf/gippingen,,,,,47.5810513,8.2152586,monday,31,12,2001
215,dim. 16.12.2001,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2001/lauf/silvester,,,,,47.3768866,8.541694,sunday,16,12,2001
216,sam. 15.12.2001,Course Titzé de noël Sion,Sion,http://services.datasport.com/2001/lauf/sion,,,,,46.2331221,7.360625999999999,saturday,15,12,2001
217,dim. 02.12.2001,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2001/lauf/steinhlzli,,,,,46.933331,7.416668,sunday,2,12,2001
218,sam. 01.12.2001,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2001/lauf/escalade,,,,,46.2043907,6.1431577,saturday,1,12,2001
219,sam. 01.12.2001,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2001/lauf/gossau,,,,,47.4155608,9.248852,saturday,1,12,2001
220,sam. 12.01.2002,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2002/zkb/zhneujahr,,,,,47.4053885,8.39977,saturday,12,1,2002
221,sam. 23.02.2002,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2002/lauf/reuss,,,,,47.34917739999999,8.3397905,saturday,23,2,2002
222,sam. 30.03.2002,Halbmarathon SM Brittnau,Brittnau,http://services.datasport.com/2002/lauf/brittnau,,,,,47.2597136,7.9469694,saturday,30,3,2002
223,sam. 30.03.2002,"GP Fricktal, Eiken",Eiken,http://services.datasport.com/2002/lauf/eiken,,,,,,,saturday,30,3,2002
224,sam. 23.03.2002,100 km Rollstuhlrennen  A5,Solothurn,http://services.datasport.com/2002/diverse/RollstuhlA5,,,,,47.2088348,7.532291,saturday,23,3,2002
225,sam. 23.03.2002,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2002/lauf/baden,,,,,48.5699281,8.5303972,saturday,23,3,2002
226,sam. 23.03.2002,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2002/zkb/maennedorf,,,,,47.2574625,8.6946733,saturday,23,3,2002
227,sam. 16.03.2002,Kerzerslauf,Kerzers,http://services.datasport.com/2002/lauf/kerzers,,,,,46.97488999999999,7.1954365,saturday,16,3,2002
228,sam. 02.03.2002,"Cross SM 2002, Affoltern a.A.",Affoltern am Albis,http://services.datasport.com/2002/lauf/cross-sm,,,,,47.2795081,8.4540083,saturday,2,3,2002
229,sam. 27.04.2002,Luzerner Stadtlauf,Luzern,http://services.datasport.com/2002/lauf/luzern,,,,,47.05016819999999,8.3093072,saturday,27,4,2002
230,sam. 27.04.2002,20km de Lausanne,Lausanne,http://services.datasport.com/2002/lauf/km20,,,,,46.5196535,6.6322734,saturday,27,4,2002
231,sam. 27.04.2002,"Chäsitzerlouf, Kehrsatz",Kehrsatz,http://services.datasport.com/2002/lauf/kehrsatz,,,,,,,saturday,27,4,2002
232,mer. 24.04.2002,BCN Tour Corcelles,Chézard-St-Martin,http://services.datasport.com/2002/lauf/tdcn/etape2,,,,,47.0624261,6.9175754,wednesday,24,4,2002
233,mer. 17.04.2002,BCN Tour Le Landeron,Colombier NE,http://services.datasport.com/2002/lauf/tdcn/etape1,,,,,46.9668714,6.8589727,wednesday,17,4,2002
234,sam. 13.04.2002,Zumiker-Lauf,Zumikon,http://services.datasport.com/2002/zkb/zumiker,,,,,,,saturday,13,4,2002
235,sam. 06.04.2002,GP der Stadt Dübendorf,Dübendorf,http://services.datasport.com/2002/zkb/gpduebendorf,,,,,47.3971476,8.618012799999999,saturday,6,4,2002
236,lun. 01.04.2002,"Giro Media Blenio, Dongio",Dongio,http://services.datasport.com/2002/lauf/blenio,,,,,,,monday,1,4,2002
237,dim. 26.05.2002,Winterthur Marathon,Winterthur,http://services.datasport.com/2002/lauf/winterthur,,,,,39.8088766,-75.6037351,sunday,26,5,2002
238,sam. 25.05.2002,Thuner Langstreckenlauf,Thun,http://services.datasport.com/2002/lauf/langthun,,,,,46.7579868,7.6279881,saturday,25,5,2002
239,sam. 25.05.2002,Lenzburger Stadtlauf,Lenzburg,http://services.datasport.com/2002/lauf/lenzburg,,,,,47.3904443,8.172154500000001,saturday,25,5,2002
240,mer. 22.05.2002,BCN Tour Couvet,Neuchâtel,http://services.datasport.com/2002/lauf/tdcn/etape6,,,,,46.9899874,6.9292732,wednesday,22,5,2002
241,sam. 18.05.2002,Pfingstlauf Wohlen AG,Wohlen AG,http://services.datasport.com/2002/lauf/wohlen,,,,,47.3493653,8.2768762,saturday,18,5,2002
242,mer. 15.05.2002,BCN Tour La Chaux-de-Fonds,Couvet,http://services.datasport.com/2002/lauf/tdcn/etape5,,,,,46.9262933,6.6324944,wednesday,15,5,2002
243,jeu. 09.05.2002,"Flughafenlauf, Kloten",Kloten,http://services.datasport.com/2002/zkb/flughafen,,,,,,,thursday,9,5,2002
244,mer. 08.05.2002,BCN Tour La Brévine,La Chaux-de-Fonds,http://services.datasport.com/2002/lauf/tdcn/etape4,,,,,47.1034892,6.832783800000001,wednesday,8,5,2002
245,dim. 05.05.2002,"Wiedlisbacher Läufe, Wiedlisbach",Wiedlisbach,http://services.datasport.com/2002/waffenlauf/WL05,,,,,47.2512653,7.6453444,sunday,5,5,2002
246,sam. 04.05.2002,Laufsporttag Winterthur,Winterthur,http://services.datasport.com/2002/zkb/winterthur,,,,,39.8088766,-75.6037351,saturday,4,5,2002
247,mer. 01.05.2002,BCN Tour Cernier,Les Ponts-de-Martel,http://services.datasport.com/2002/lauf/tdcn/etape3,,,,,46.999113,6.733554799999999,wednesday,1,5,2002
248,dim. 30.06.2002,Montreux - Les Rochers de Naye,Montreux,http://services.datasport.com/2002/lauf/montreux,,,,,46.4312213,6.9106799,sunday,30,6,2002
249,sam. 29.06.2002,Hellebardenlauf Sempach,Sempach Stadt,http://services.datasport.com/2002/lauf/sempach,,,,,,,saturday,29,6,2002
250,mar. 25.06.2002,"Töss-Stafette, Winterthur",Winterthur,http://services.datasport.com/2002/lauf/toess,,,,,39.8088766,-75.6037351,tuesday,25,6,2002
251,sam. 22.06.2002,"Wylandlauf, Andelfingen",Andelfingen,http://services.datasport.com/2002/zkb/wyland,,,,,,,saturday,22,6,2002
252,ven. 14.06.2002,"Bieler Lauftage, Biel/Bienne",Biel/Bienne,http://services.datasport.com/2002/lauf/biel,,,,,47.1367785,7.2467909,friday,14,6,2002
253,dim. 09.06.2002,Schweizer Frauenlauf Bern,Bern,http://services.datasport.com/2002/lauf/frauenlauf,,,,,46.9479739,7.4474468,sunday,9,6,2002
254,ven. 07.06.2002,Churer Lauf Parade,Chur,http://services.datasport.com/2002/lauf/chur,,,,,46.8507835,9.5319859,friday,7,6,2002
255,sam. 01.06.2002,"Sihlwaldlauf, Langnau a.A.",Langnau am Albis,http://services.datasport.com/2002/zkb/sihlwald,,,,,,,saturday,1,6,2002
256,sam. 20.07.2002,Davoser Nachtlauf,Davos Platz,http://services.datasport.com/2002/lauf/nachtlauf,,,,,,,saturday,20,7,2002
257,dim. 14.07.2002,Züri Meitli & Buebe-Lauf,Zürich,http://services.datasport.com/2002/lauf/zuerimeitli,,,,,47.3768866,8.541694,sunday,14,7,2002
258,ven. 12.07.2002,Run for Expo.02 (Weinfelden),Weinfelden,http://services.datasport.com/2002/diverse/runs/weinfelden,,,,,47.5660299,9.1084456,friday,12,7,2002
259,jeu. 11.07.2002,Run for Expo.02 (Samedan),Samedan,http://services.datasport.com/2002/diverse/runs/samedan,,,,,,,thursday,11,7,2002
260,lun. 08.07.2002,Run for Expo.02 (Lausanne),Lausanne,http://services.datasport.com/2002/diverse/runs/lausanne,,,,,46.5196535,6.6322734,monday,8,7,2002
261,sam. 06.07.2002,"Zermatt Marathon, Zermatt",Zermatt,http://services.datasport.com/2002/lauf/zermattmarathon,,,,,,,saturday,6,7,2002
262,mer. 28.08.2002,Tour du Pays de Vaud etape 3 - L’Isle,La Sarraz,http://services.datasport.com/2002/lauf/tdpv/etape3,,,,,46.6582337,6.5126843,wednesday,28,8,2002
263,dim. 25.08.2002,"Engadiner Sommerlauf, Samedan",Bever,http://services.datasport.com/2002/lauf/engadin,,,,,,,sunday,25,8,2002
264,sam. 24.08.2002,Frauenfelder Stadtlauf,Frauenfeld,http://services.datasport.com/2002/lauf/frauenfeld,,,,,,,saturday,24,8,2002
265,mer. 21.08.2002,Tour du Pays de Vaud etape 2 - Payerne,Payerne,http://services.datasport.com/2002/lauf/tdpv/etape2,,,,,46.8220266,6.9405663,wednesday,21,8,2002
266,dim. 18.08.2002,"Internationaler Matterhornlauf, Zermatt",Zermatt,http://services.datasport.com/2002/lauf/matterhorn,,,,,,,sunday,18,8,2002
267,sam. 17.08.2002,"Défi Val-de-Travers, Couvet",Couvet,http://services.datasport.com/2002/lauf/defi,,,,,46.9262933,6.6324944,saturday,17,8,2002
268,sam. 17.08.2002,"Inferno Halbmarathon, Mürren",Mürren,http://services.datasport.com/2002/lauf/inferno,,,,,,,saturday,17,8,2002
269,ven. 16.08.2002,"Défi Val-de-Travers Kids, Couvet",Couvet,http://services.datasport.com/2002/lauf/defi_kids,,,,,46.9262933,6.6324944,friday,16,8,2002
270,mer. 14.08.2002,Tour du Pays de Vaud etape 1 - Le Mont sur Lausanne,Yverdon-les-Bains,http://services.datasport.com/2002/lauf/tdpv/etape3,,,,,46.7784736,6.641183,wednesday,14,8,2002
271,dim. 11.08.2002,"Sierre-Zinal, Sierre",Sierre,http://services.datasport.com/2002/lauf/zinal,,,,,46.29413110000001,7.533536199999999,sunday,11,8,2002
272,dim. 04.08.2002,"Course pédestre Thyon-Dixence, Thyon",Thyon-Les Collons,http://services.datasport.com/2002/lauf/thyon,,,,,,,sunday,4,8,2002
273,dim. 29.09.2002,"Pfäffikerseelauf, Wetzikon",Wetzikon ZH,http://services.datasport.com/2002/zkb/pfaeffiker,,,,,,,sunday,29,9,2002
274,sam. 21.09.2002,"Int Greifenseelauf, Uster",Uster,http://services.datasport.com/2002/lauf/Greifenseelauf,,,,,47.3482747,8.717873899999999,saturday,21,9,2002
275,sam. 21.09.2002,Altstätter Städtlilauf,Altstätten SG,http://services.datasport.com/2002/lauf/altstaeter,,,,,,,saturday,21,9,2002
276,dim. 15.09.2002,"Course en fôret, Romont",Romont FR,http://services.datasport.com/2002/lauf/romont,,,,,46.691887,6.9118086,sunday,15,9,2002
277,sam. 14.09.2002,"Münsiger-Louf, Münsingen",Münsingen,http://services.datasport.com/2002/lauf/muensingen,,,,,46.8746813,7.5627528,saturday,14,9,2002
278,sam. 14.09.2002,St. Galler Altstadtlauf,St. Gallen,http://services.datasport.com/2002/lauf/gallen,,,,,47.4244818,9.3767173,saturday,14,9,2002
279,sam. 14.09.2002,Türlerseelauf Affoltern am Albis,Affoltern am Albis,http://services.datasport.com/2002/zkb/affoltern,,,,,47.2795081,8.4540083,saturday,14,9,2002
280,sam. 14.09.2002,"Burgdorfer Stadtlauf, Burgdorf",Burgdorf,http://services.datasport.com/2002/lauf/burgdorf,,,,,45.277123,-115.9129022,saturday,14,9,2002
281,ven. 13.09.2002,Tour du Pays de Vaud etape 5 - Cully,Yens,http://services.datasport.com/2002/lauf/tdpv/etape5,,,,,n,a,friday,13,9,2002
282,dim. 08.09.2002,Sommer-Gommerlauf,Münster VS,http://services.datasport.com/2002/lauf/gommer,,,,,,,sunday,8,9,2002
283,sam. 07.09.2002,"Jungfrau-Marathon, Interlaken",Interlaken,http://services.datasport.com/2002/lauf/jungfrau,,,,,,,saturday,7,9,2002
284,sam. 07.09.2002,Herbstlauf Muri AG,Muri AG,http://services.datasport.com/2002/lauf/herbstlauf,,,,,,,saturday,7,9,2002
285,ven. 06.09.2002,"Jungfrau Minirun + Minimarathon, Interlaken",Interlaken,http://services.datasport.com/2002/lauf/jmprolog,,,,,,,friday,6,9,2002
286,mer. 04.09.2002,Tour du Pays de Vaud etape 4 - Chavornay,Chavornay,http://services.datasport.com/2002/lauf/tdpv/etape4,,,,,46.7088129,6.5707689,wednesday,4,9,2002
287,dim. 01.09.2002,"Thuner Stadtlauf, Thun",Thun,http://services.datasport.com/2002/lauf/thunstadt,,,,,46.7579868,7.6279881,sunday,1,9,2002
288,dim. 01.09.2002,"Panoramalauf, Richterswil",Richterswil,http://services.datasport.com/2002/zkb/panorama,,,,,,,sunday,1,9,2002
289,sam. 26.10.2002,"Üetliberglauf, Zürich",Zürich,http://services.datasport.com/2002/zkb/uetliberg,,,,,47.3768866,8.541694,saturday,26,10,2002
290,dim. 20.10.2002,Marathon SM 2002,Lausanne,http://services.datasport.com/2002/lauf/marathon_sm,,,,,46.5196535,6.6322734,sunday,20,10,2002
291,dim. 20.10.2002,Lausanne Marathon,Lausanne,http://services.datasport.com/2002/lauf/lamara,,,,,46.5196535,6.6322734,sunday,20,10,2002
292,dim. 13.10.2002,"Brienzerseelauf, Bönigen",Bönigen b. Interlaken,http://services.datasport.com/2002/lauf/brienzer,,,,,,,sunday,13,10,2002
293,dim. 13.10.2002,Schlosslauf Rapperswil-Jona,Rapperswil SG,http://services.datasport.com/2002/lauf/schloss,,,,,47.2266239,8.818437399999999,sunday,13,10,2002
294,sam. 12.10.2002,"Hallwilerseelauf, Beinwil am See",Beinwil am See,http://services.datasport.com/2002/lauf/hallwil,,,,,,,saturday,12,10,2002
295,dim. 06.10.2002,Morat-Fribourg,Murten,http://services.datasport.com/2002/lauf/morat,,,,,46.92922110000001,7.120184,sunday,6,10,2002
296,dim. 06.10.2002,"Glarner Grenzlauf, Netstal",Netstal,http://services.datasport.com/2002/lauf/grenzlauf,,,,,,,sunday,6,10,2002
297,sam. 30.11.2002,Basler Stadtlauf,Basel,http://services.datasport.com/2002/lauf/basel,,,,,47.5595986,7.5885761,saturday,30,11,2002
298,sam. 23.11.2002,Langenthaler Stadtlauf,Langenthal,http://services.datasport.com/2002/lauf/langenthal,,,,,47.2120786,7.790562299999999,saturday,23,11,2002
299,dim. 17.11.2002,Frauenfelder,Frauenfeld,http://services.datasport.com/2002/waffenlauf/WL16,,,,,,,sunday,17,11,2002
300,dim. 10.11.2002,"Maratona Ticino, Tenero",Tenero,http://services.datasport.com/2002/lauf/tenero,,,,,,,sunday,10,11,2002
301,sam. 09.11.2002,"Glarner Stadtlauf, Glarus",Glarus,http://services.datasport.com/2002/lauf/glarus,,,,,,,saturday,9,11,2002
302,sam. 09.11.2002,"Kyburglauf, Kyburg",Kyburg,http://services.datasport.com/2002/lauf/kyburg,,,,,,,saturday,9,11,2002
303,dim. 03.11.2002,"Walliseller Lauf, Wallisellen",Wallisellen,http://services.datasport.com/2002/lauf/wallisellen,,,,,,,sunday,3,11,2002
304,dim. 03.11.2002,"Gurtenclassic, Wabern",Wabern,http://services.datasport.com/2002/lauf/gurten,,,,,46.92901639999999,7.448973199999999,sunday,3,11,2002
305,mar. 31.12.2002,Gippinger Stauseelauf,Leuggern,http://services.datasport.com/2002/lauf/gippingen,,,,,47.5810513,8.2152586,tuesday,31,12,2002
306,dim. 15.12.2002,"Zürcher Silvesterlauf, Zürich",Zürich,http://services.datasport.com/2002/lauf/silvester,,,,,47.3768866,8.541694,sunday,15,12,2002
307,sam. 14.12.2002,Course Titzé de noël Sion,Sion,http://services.datasport.com/2002/lauf/sion,,,,,46.2331221,7.360625999999999,saturday,14,12,2002
308,sam. 07.12.2002,"Course de l'Escalade, Genève",Genève,http://services.datasport.com/2002/lauf/escalade,,,,,46.2043907,6.1431577,saturday,7,12,2002
309,sam. 07.12.2002,Gossauer Weihnachtslauf,Gossau SG,http://services.datasport.com/2002/lauf/gossau,,,,,47.4155608,9.248852,saturday,7,12,2002
310,dim. 01.12.2002,"Steinhölzlilauf, Liebefeld",Liebefeld,http://services.datasport.com/2002/lauf/steinhlzli,,,,,46.933331,7.416668,sunday,1,12,2002
311,sam. 11.01.2003,"Dietiker Neujahrslauf, Dietikon",Dietikon,http://services.datasport.com/2003/zkb/zhneujahr,,,,,47.4053885,8.39977,saturday,11,1,2003
312,sam. 22.02.2003,ASICS Bremgarter Reusslauf,Bremgarten AG,http://services.datasport.com/2003/lauf/reuss,,,,,47.34917739999999,8.3397905,saturday,22,2,2003
313,sam. 29.03.2003,Zumiker-Lauf,Zumikon,http://services.datasport.com/2003/zkb/zumiker,,,,,,,saturday,29,3,2003
314,sam. 22.03.2003,"Badener Limmat-Lauf, Baden",Baden,http://services.datasport.com/2003/lauf/baden,,,,,48.5699281,8.5303972,saturday,22,3,2003
315,sam. 22.03.2003,Männedörfler Waldlauf,Männedorf,http://services.datasport.com/2003/zkb/maennedorf,,,,,47.2574625,8.6946733,saturday,22,3,2003
316,sam. 15.03.2003,Kerzerslauf,Kerzers,http://services.datasport.com/2003/lauf/kerzers,,,,,46.97488999999999,7.1954365,saturday,15,3,2003
317,sam. 15.03.2003,"Sihltaler Frühlingslauf, Gattikon",Gattikon,http://services.datasport.com/2003/lauf/sihltaler,,,,,47.2949282,8.5644799,saturday,15,3,2003
